Customer_ID,Full_Name,Age,Email,Phone,Total_Spent,Join_Date
CUST-0934,Bảo Hoàng,49,john82@yahoo.com,0995826418,36.02,2024-12-16
CUST-0935,Thành Bảo Trần,53,,0938595143,576.55,2025-10-18
CUST-0936,Thành Mai,47,janemainguyen.com,0973008696,805.63,2026-01-27
CUST-0937,Hà Thị Trần,53,johntran@hotmail.com,0939500168,138.47,2024-04-06
CUST-0938,Vũ Vũ,23,john76@mai.org,0976205344,75.09,2024-03-07
CUST-0939,Quý ông Bảo Hoàng,43,dle@hotmail.com,0972662925,999.6,2024-03-09
CUST-0940,Nhật Dương,64,knguyen@hotmail.com,0991406884,483.88,2024-04-15
CUST-0941,Chị Mai Dương,44,lejane@le.biz,0917817032,771.47,2025-08-02
CUST-0942,Hà Hoàng,54,buijohnbui.net,0952778956,83.01,2024-05-27
CUST-0943,Chị Chi Trần,38,jane90@hotmail.com,0929502648,645.92,2024-03-27
CUST-0944,Kim Vũ,46,phamjane@gmail.com,0941678127,471.17,2025-09-20
CUST-0945,Anh Phúc Trần,51,johnduong@tran.net,0962985797,351.07,2024-08-22
CUST-0946,Lâm Hải Trần,53,jane05hoang.com,0979866177,643.4,2025-08-19
CUST-0947,Hồng Dương,29,xmai@nguyen.com,0968212235,770.1,2024-11-03
CUST-0948,Cô Kim Đặng,26,jane14@hoang.com,0982192596,438.29,2025-02-11
CUST-0949,Vân Hoàng,21,janehoang@hotmail.com,0984802205,833.08,2025-11-04
CUST-0950,Duyên Phạm,51,jane24@hotmail.com,0959881145,-490.72,2025-02-07
CUST-0951,Ông Bảo Trần,28,johnmai@yahoo.com,0976738209,170.35,2025-02-08
CUST-0952,Thành Trần,63,nduong@bui.com,0999687225,233.22,2025-03-29
CUST-0953,Quý cô Yến Nguyễn,51,buijohn@hotmail.com,0935040566,895.98,2025-09-10
CUST-0954,Bảo Thị Nguyễn,23,,0928679632,258.1,2024-11-23
CUST-0955,Phúc Phạm,58,jane33@dang.com,0941528572,956.79,2026-02-01
CUST-0956,Thành Xuân Hoàng,35,ohoangdang.com,0913818655,133.92,2024-03-13
CUST-0957,Bác Thành Mai,37,hoangjane@yahoo.com,0944303491,618.28,2026-01-04
CUST-0958,Hà Dương,23,johnpham@hotmail.com,0959340153,-247.4,2024-12-25
CUST-0959,Vũ Đặng,28,utran@yahoo.com,0931325936,595.89,2025-02-26
CUST-0960,Lâm Bùi,55,john09@yahoo.com,0921410527,162.65,2024-12-16
CUST-0961,Nhật Hoàng,60,hoangjohn@yahoo.com,0904523888,628.23,2025-12-19
CUST-0962,Thành Xuân Lê,56,dbui@yahoo.com,0998678744,344.24,2025-12-23
CUST-0963,Chị Nhật Đặng,54,jane96@yahoo.com,0959428249,50.78,2026-01-30
CUST-0964,Hà Bùi,19,lejohn@gmail.com,0902453931,90.41,2024-08-24
CUST-0965,Cô Thành Đặng,59,johndang@duong.com,0968214448,773.31,2025-04-05
CUST-0966,Kim Mai Bảo Lê,34,janeduong@hotmail.com,0974620258,654.62,2025-09-18
CUST-0967,Bà Hạnh Phạm,54,johnmai@le.com,0923920491,422.42,2024-04-08
CUST-0968,,58,fvu@pham.com,0908276817,39.98,2024-07-09
CUST-0969,Bà Nhật Dương,58,jane84@yahoo.com,0926290529,550.12,2024-05-03
CUST-0970,Quý ông Tùng Phạm,59,jnguyenduong.info,0921733739,957.08,2025-07-16
CUST-0971,,48,johnbui@tran.com,0991438823,252.43,2026-01-19
CUST-0972,Bà Hải Đặng,61,janemai@vu.info,0977326430,412.03,2025-05-11
CUST-0973,Anh Đức Hoàng,47,lejane@hotmail.com,0997029271,82.24,2024-06-27
CUST-0974,Linh Phạm,21,ntran@yahoo.com,0952988322,166.5,2024-03-15
CUST-0975,Bảo Đặng,44,maijohn@gmail.com,0900487978,489.41,2025-03-20
CUST-0976,Bác Trung Đặng,31,johnmai@yahoo.com,0900304436,346.79,2025-07-08
CUST-0977,Khoa Hoàng,27,duongjohn@yahoo.com,0923910292,319.46,2025-10-20
CUST-0978,Nam Quang Vũ,63,pvu@nguyen.com,0909671397ABC,326.12,2024-05-05
CUST-0979,Bảo Bùi,40,johntran@le.info,0967201911,975.62,2024-05-20
CUST-0980,Kim Đức Lê,26,tranjohnle.com,0987339304,763.06,2025-05-12
CUST-0981,Quý cô Hồng Đặng,50,lejane@mai.com,0921140868,566.03,2024-06-11
CUST-0982,Nam Tấn Lê,38,jane20@dang.biz,0910399529,249.32,2025-03-14
CUST-0983,Vi Trần,25,jtran@pham.net,0958564230,274.8,2024-09-11
CUST-0984,Nhật Lê,33,,0927387402,149.47,2025-06-02
CUST-0985,Chi Trần,21,bhoang@yahoo.com,0932248155,297.31,2024-09-12
CUST-0986,Cô Lâm Vũ,42,johntran@hoang.biz,0979756491,865.52,2024-12-07
CUST-0987,Bác Quang Vũ,44,johnvu@yahoo.com,0912476010,255.79,2025-04-29
CUST-0988,Vi Trần,28,phamjohn@mai.com,0976417268,815.34,2024-03-27
CUST-0989,Vân Trần,54,jtranhotmail.com,0901507138,-161.65,2024-03-26
CUST-0990,Nhật Đức Phạm,30,vpham@nguyen.com,0958474362ABC,765.49,2024-05-21
CUST-0991,Cô Ngọc Hoàng,49,janemai@hotmail.com,0957669470,996.01,2024-07-30
CUST-0992,Phương Nguyễn,47,johnhoang@yahoo.com,0927466621,503.77,2024-11-23
CUST-0993,Phương Phạm,37,cnguyen@vu.biz,0961459011,502.4,2024-04-02
CUST-0994,Quý ông Bảo Trần,23,nguyenjane@hotmail.com,0938819490,945.78,2024-10-24
CUST-0995,,50,john94@bui.org,0987313797,462.66,2025-08-08
CUST-0996,Kim Bùi,33,buijane@gmail.com,0923740779,-339.3,2024-09-16
CUST-0997,Chị Ánh Lê,40,nlehotmail.com,0989949919,58.17,2025-02-03
CUST-0998,Hương Vũ,36,ble@duong.info,0982116020,499.95,2025-06-26
CUST-0999,Tú Mai,59,janehoang@le.com,0970889480,675.8,2025-11-17
